split  input_noise  n_agents            protocol  tasks  solve_rate  mean_rounds  median_rounds  mean_ratio_to_lower_bound  mean_duplicate_fraction  mean_map_cosine  mean_top1_accuracy
   id         0.10         8          static_map     12    1.000000     3.000000            3.0                   1.000000                 0.000000         0.987662            1.000000
   id         0.10        16     oracle_previous     12    1.000000     2.000000            2.0                   1.000000                 0.000000         1.000000            1.000000
   id         0.10        16     pooled_goal_map     12    1.000000     2.000000            2.0                   1.000000                 0.000000         0.987745            1.000000
   id         0.10        16        raw_previous     12    1.000000     2.833333            3.0                   1.416667                 0.458333              NaN                 NaN
   id         0.10        16 relational_pair_map     12    1.000000     2.000000            2.0                   1.000000                 0.000000         0.989583            1.000000
   id         0.10        16 relational_task_map     12    1.000000     2.000000            2.0                   1.000000                 0.000000         0.988375            1.000000
   id         0.10        16          static_map     12    1.000000     2.000000            2.0                   1.000000                 0.000000         0.987662            1.000000
   id         0.20         1     oracle_previous     12    1.000000    24.000000           24.0                   1.000000                 0.000000         1.000000            1.000000
   id         0.20         1     pooled_goal_map     12    1.000000    24.000000           24.0                   1.000000                 0.000000         0.988024            1.000000
   id         0.20         1        raw_previous     12    1.000000    36.583333           35.5                   1.524306                 0.333658              NaN                 NaN
   id         0.20         1 relational_pair_map     12    1.000000    57.833333           24.0                   2.409722                 0.315772         0.926344            0.963542
   id         0.20         1 relational_task_map     12    1.000000    38.916667           24.0                   1.621528                 0.131176         0.956252            0.980324
   id         0.20         1          static_map     12    1.000000    24.000000           24.0                   1.000000                 0.000000         0.987573            1.000000
   id         0.20         2     oracle_previous     12    1.000000    12.000000           12.0                   1.000000                 0.000000         1.000000            1.000000
   id         0.20         2     pooled_goal_map     12    1.000000    12.000000           12.0                   1.000000                 0.000000         0.988024            1.000000
   id         0.20         2        raw_previous     12    1.000000    18.500000           18.0                   1.541667                 0.340048              NaN                 NaN
   id         0.20         2 relational_pair_map     12    1.000000    29.000000           12.0                   2.416667                 0.316001         0.926344            0.963542
   id         0.20         2 relational_task_map     12    1.000000    19.500000           12.0                   1.625000                 0.131307         0.956252            0.980324
   id         0.20         2          static_map     12    1.000000    12.000000           12.0                   1.000000                 0.000000         0.987573            1.000000
   id         0.20         4     oracle_previous     12    1.000000     6.000000            6.0                   1.000000                 0.000000         1.000000            1.000000
   id         0.20         4     pooled_goal_map     12    1.000000     6.000000            6.0                   1.000000                 0.000000         0.988024            1.000000
   id         0.20         4        raw_previous     12    1.000000     9.583333            9.5                   1.597222                 0.363258              NaN                 NaN
   id         0.20         4 relational_pair_map     12    1.000000    14.583333            6.0                   2.430556                 0.317293         0.926344            0.963542
   id         0.20         4 relational_task_map     12    1.000000     9.750000            6.0                   1.625000                 0.131307         0.956252            0.980324
   id         0.20         4          static_map     12    1.000000     6.000000            6.0                   1.000000                 0.000000         0.987573            1.000000
   id         0.20         8     oracle_previous     12    1.000000     3.000000            3.0                   1.000000                 0.000000         1.000000            1.000000
   id         0.20         8     pooled_goal_map     12    1.000000     3.000000            3.0                   1.000000                 0.000000         0.988024            1.000000
   id         0.20         8        raw_previous     12    1.000000     5.000000            5.0                   1.666667                 0.387500              NaN                 NaN
   id         0.20         8 relational_pair_map     12    1.000000     7.416667            3.0                   2.472222                 0.320195         0.926344            0.963542
   id         0.20         8 relational_task_map     12    1.000000     4.916667            3.0                   1.638889                 0.131811         0.956252            0.980324
   id         0.20         8          static_map     12    1.000000     3.000000            3.0                   1.000000                 0.000000         0.987573            1.000000
   id         0.20        16     oracle_previous     12    1.000000     2.000000            2.0                   1.000000                 0.000000         1.000000            1.000000
   id         0.20        16     pooled_goal_map     12    1.000000     2.000000            2.0                   1.000000                 0.000000         0.988024            1.000000
   id         0.20        16        raw_previous     12    1.000000     2.750000            3.0                   1.375000                 0.437500              NaN                 NaN
   id         0.20        16 relational_pair_map     12    1.000000     4.333333            2.0                   2.166667                 0.324118         0.926344            0.963542
   id         0.20        16 relational_task_map     12    1.000000     3.000000            2.0                   1.500000                 0.132730         0.956252            0.980324
   id         0.20        16          static_map     12    1.000000     2.000000            2.0                   1.000000                 0.000000         0.987573            1.000000
   id         0.35         1     oracle_previous     12    1.000000    24.000000           24.0                   1.000000                 0.000000         1.000000            1.000000
   id         0.35         1     pooled_goal_map     12    1.000000    24.000000           24.0                   1.000000                 0.000000         0.985704            0.999421
   id         0.35         1        raw_previous     12    1.000000    47.250000           37.5                   1.968750                 0.420110              NaN                 NaN
   id         0.35         1 relational_pair_map     12    0.916667   164.000000          161.5                   6.833333                 0.849114         0.490780            0.459491
   id         0.35         1 relational_task_map     12    0.916667   162.333333          168.5                   6.763889                 0.842746         0.535658            0.508681
   id         0.35         1          static_map     12    1.000000    24.000000           24.0                   1.000000                 0.000000         0.985854            1.000000
   id         0.35         2     oracle_previous     12    1.000000    12.000000           12.0                   1.000000                 0.000000         1.000000            1.000000
   id         0.35         2     pooled_goal_map     12    1.000000    12.000000           12.0                   1.000000                 0.000000         0.985704            0.999421
   id         0.35         2        raw_previous     12    1.000000    23.833333           19.0                   1.986111                 0.426904              NaN                 NaN
   id         0.35         2 relational_pair_map     12    1.000000    82.750000           81.0                   6.895833                 0.849810         0.490780            0.459491
   id         0.35         2 relational_task_map     12    1.000000    81.833333           84.5                   6.819444                 0.843236         0.535658            0.508681
   id         0.35         2          static_map     12    1.000000    12.000000           12.0                   1.000000                 0.000000         0.985854            1.000000
   id         0.35         4     oracle_previous     12    1.000000     6.000000            6.0                   1.000000                 0.000000         1.000000            1.000000
   id         0.35         4     pooled_goal_map     12    1.000000     6.000000            6.0                   1.000000                 0.000000         0.985704            0.999421
   id         0.35         4        raw_previous     12    1.000000    12.250000           10.0                   2.041667                 0.443087              NaN                 NaN
   id         0.35         4 relational_pair_map     12    1.000000    41.583333           40.5                   6.930556                 0.850600         0.490780            0.459491
   id         0.35         4 relational_task_map     12    1.000000    41.083333           42.5                   6.847222                 0.843698         0.535658            0.508681
   id         0.35         4          static_map     12    1.000000     6.000000            6.0                   1.000000                 0.000000         0.985854            1.000000
   id         0.35         8     oracle_previous     12    1.000000     3.000000            3.0                   1.000000                 0.000000         1.000000            1.000000
   id         0.35         8     pooled_goal_map     12    1.000000     3.000000            3.0                   1.000000                 0.000000         0.985704            0.999421
   id         0.35         8        raw_previous     12    1.000000     6.333333            5.0                   2.111111                 0.465625              NaN                 NaN
   id         0.35         8 relational_pair_map     12    1.000000    21.083333           20.5                   7.027778                 0.852936         0.490780            0.459491
   id         0.35         8 relational_task_map     12    1.000000    20.833333           21.5                   6.944444                 0.845614         0.535658            0.508681
   id         0.35         8          static_map     12    1.000000     3.000000            3.0                   1.000000                 0.000000         0.985854            1.000000
   id         0.35        16     oracle_previous     12    1.000000     2.000000            2.0                   1.000000                 0.000000         1.000000            1.000000
   id         0.35        16     pooled_goal_map     12    1.000000     2.000000            2.0                   1.000000                 0.000000         0.985704            0.999421
   id         0.35        16        raw_previous     12    1.000000     3.500000            3.0                   1.750000                 0.516544              NaN                 NaN
   id         0.35        16 relational_pair_map     12    1.000000    11.166667           11.0                   5.583333                 0.855215         0.490780            0.459491
   id         0.35        16 relational_task_map     12    1.000000    11.083333           11.5                   5.541667                 0.849895         0.535658            0.508681
   id         0.35        16          static_map     12    1.000000     2.000000            2.0                   1.000000                 0.000000         0.985854            1.000000
  ood         0.00         1     oracle_previous     12    1.000000    24.000000           24.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.00         1     pooled_goal_map     12    0.916667   165.833333          170.5                   6.909722                 0.851927         0.056397            0.042245
  ood         0.00         1        raw_previous     12    1.000000    41.916667           43.0                   1.746528                 0.421248              NaN                 NaN
  ood         0.00         1 relational_pair_map     12    1.000000    24.000000           24.0                   1.000000                 0.000000         0.987141            1.000000
  ood         0.00         1 relational_task_map     12    1.000000    24.000000           24.0                   1.000000                 0.000000         0.986389            1.000000
  ood         0.00         1          static_map     12    1.000000   164.000000          160.0                   6.833333                 0.851523         0.052371            0.034144
  ood         0.00         2     oracle_previous     12    1.000000    12.000000           12.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.00         2     pooled_goal_map     12    1.000000    83.583333           85.5                   6.965278                 0.852452         0.056397            0.042245
  ood         0.00         2        raw_previous     12    1.000000    21.166667           22.0                   1.763889                 0.426652              NaN                 NaN
  ood         0.00         2 relational_pair_map     12    1.000000    12.000000           12.0                   1.000000                 0.000000         0.987141            1.000000
  ood         0.00         2 relational_task_map     12    1.000000    12.000000           12.0                   1.000000                 0.000000         0.986389            1.000000
  ood         0.00         2          static_map     12    1.000000    82.166667           80.0                   6.847222                 0.851785         0.052371            0.034144
  ood         0.00         4     oracle_previous     12    1.000000     6.000000            6.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.00         4     pooled_goal_map     12    1.000000    42.166667           43.0                   7.027778                 0.853923         0.056397            0.042245
  ood         0.00         4        raw_previous     12    1.000000    10.833333           11.0                   1.805556                 0.441288              NaN                 NaN
  ood         0.00         4 relational_pair_map     12    1.000000     6.000000            6.0                   1.000000                 0.000000         0.987141            1.000000
  ood         0.00         4 relational_task_map     12    1.000000     6.000000            6.0                   1.000000                 0.000000         0.986389            1.000000
  ood         0.00         4          static_map     12    1.000000    41.250000           40.0                   6.875000                 0.852455         0.052371            0.034144
  ood         0.00         8     oracle_previous     12    1.000000     3.000000            3.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.00         8     pooled_goal_map     12    1.000000    21.333333           21.5                   7.111111                 0.855396         0.056397            0.042245
  ood         0.00         8        raw_previous     12    1.000000     5.833333            6.0                   1.944444                 0.479167              NaN                 NaN
  ood         0.00         8 relational_pair_map     12    1.000000     3.000000            3.0                   1.000000                 0.000000         0.987141            1.000000
  ood         0.00         8 relational_task_map     12    1.000000     3.000000            3.0                   1.000000                 0.000000         0.986389            1.000000
  ood         0.00         8          static_map     12    1.000000    20.833333           20.0                   6.944444                 0.854046         0.052371            0.034144
  ood         0.00        16     oracle_previous     12    1.000000     2.000000            2.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.00        16     pooled_goal_map     12    1.000000    11.333333           11.5                   5.666667                 0.858271         0.056397            0.042245
  ood         0.00        16        raw_previous     12    1.000000     2.916667            3.0                   1.458333                 0.479167              NaN                 NaN
  ood         0.00        16 relational_pair_map     12    1.000000     2.000000            2.0                   1.000000                 0.000000         0.987141            1.000000
  ood         0.00        16 relational_task_map     12    1.000000     2.000000            2.0                   1.000000                 0.000000         0.986389            1.000000
  ood         0.00        16          static_map     12    1.000000    11.250000           11.0                   5.625000                 0.858751         0.052371            0.034144
  ood         0.10         1     oracle_previous     12    1.000000    24.000000           24.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.10         1     pooled_goal_map     12    0.750000   175.583333          176.0                   7.315972                 0.863393         0.053016            0.039931
  ood         0.10         1        raw_previous     12    1.000000    40.833333           40.5                   1.701389                 0.409230              NaN                 NaN
  ood         0.10         1 relational_pair_map     12    1.000000    24.000000           24.0                   1.000000                 0.000000         0.989576            1.000000
  ood         0.10         1 relational_task_map     12    1.000000    24.000000           24.0                   1.000000                 0.000000         0.988282            1.000000
  ood         0.10         1          static_map     12    0.666667   183.750000          183.5                   7.656250                 0.870480         0.055324            0.040509
  ood         0.10         2     oracle_previous     12    1.000000    12.000000           12.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.10         2     pooled_goal_map     12    1.000000    89.166667           88.5                   7.430556                 0.863397         0.053016            0.039931
  ood         0.10         2        raw_previous     12    1.000000    20.750000           20.5                   1.729167                 0.419002              NaN                 NaN
  ood         0.10         2 relational_pair_map     12    1.000000    12.000000           12.0                   1.000000                 0.000000         0.989576            1.000000
  ood         0.10         2 relational_task_map     12    1.000000    12.000000           12.0                   1.000000                 0.000000         0.988282            1.000000
  ood         0.10         2          static_map     12    1.000000    93.583333           92.0                   7.798611                 0.870357         0.055324            0.040509
  ood         0.10         4     oracle_previous     12    1.000000     6.000000            6.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.10         4     pooled_goal_map     12    1.000000    44.833333           44.5                   7.472222                 0.864150         0.053016            0.039931
  ood         0.10         4        raw_previous     12    1.000000    10.666667           10.5                   1.777778                 0.434848              NaN                 NaN
  ood         0.10         4 relational_pair_map     12    1.000000     6.000000            6.0                   1.000000                 0.000000         0.989576            1.000000
  ood         0.10         4 relational_task_map     12    1.000000     6.000000            6.0                   1.000000                 0.000000         0.988282            1.000000
  ood         0.10         4          static_map     12    1.000000    47.166667           46.5                   7.861111                 0.871483         0.055324            0.040509
  ood         0.10         8     oracle_previous     12    1.000000     3.000000            3.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.10         8     pooled_goal_map     12    1.000000    22.666667           22.5                   7.555556                 0.865515         0.053016            0.039931
  ood         0.10         8        raw_previous     12    1.000000     5.500000            5.5                   1.833333                 0.450000              NaN                 NaN
  ood         0.10         8 relational_pair_map     12    1.000000     3.000000            3.0                   1.000000                 0.000000         0.989576            1.000000
  ood         0.10         8 relational_task_map     12    1.000000     3.000000            3.0                   1.000000                 0.000000         0.988282            1.000000
  ood         0.10         8          static_map     12    1.000000    23.916667           23.5                   7.972222                 0.873319         0.055324            0.040509
  ood         0.10        16     oracle_previous     12    1.000000     2.000000            2.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.10        16     pooled_goal_map     12    1.000000    12.000000           12.0                   6.000000                 0.867454         0.053016            0.039931
  ood         0.10        16        raw_previous     12    1.000000     3.000000            3.0                   1.500000                 0.500000              NaN                 NaN
  ood         0.10        16 relational_pair_map     12    1.000000     2.000000            2.0                   1.000000                 0.000000         0.989576            1.000000
  ood         0.10        16 relational_task_map     12    1.000000     2.000000            2.0                   1.000000                 0.000000         0.988282            1.000000
  ood         0.10        16          static_map     12    1.000000    12.666667           12.5                   6.333333                 0.875675         0.055324            0.040509
  ood         0.20         1     oracle_previous     12    1.000000    24.000000           24.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.20         1     pooled_goal_map     12    0.916667   169.083333          166.0                   7.045139                 0.857045         0.051028            0.037616
  ood         0.20         1        raw_previous     12    1.000000    37.500000           39.0                   1.562500                 0.348240              NaN                 NaN
  ood         0.20         1 relational_pair_map     12    1.000000    61.500000           24.0                   2.562500                 0.270628         0.925827            0.959491
  ood         0.20         1 relational_task_map     12    1.000000    37.166667           24.0                   1.548611                 0.127652         0.959845            0.983218
  ood         0.20         1          static_map     12    0.833333   173.000000          180.0                   7.208333                 0.858024         0.059167            0.044560
  ood         0.20         2     oracle_previous     12    1.000000    12.000000           12.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.20         2     pooled_goal_map     12    1.000000    84.916667           83.5                   7.076389                 0.857269         0.051028            0.037616
  ood         0.20         2        raw_previous     12    1.000000    19.000000           20.0                   1.583333                 0.357055              NaN                 NaN
  ood         0.20         2 relational_pair_map     12    1.000000    30.750000           12.0                   2.562500                 0.270628         0.925827            0.959491
  ood         0.20         2 relational_task_map     12    1.000000    18.583333           12.0                   1.548611                 0.127652         0.959845            0.983218
  ood         0.20         2          static_map     12    1.000000    87.583333           90.5                   7.298611                 0.858586         0.059167            0.044560
  ood         0.20         4     oracle_previous     12    1.000000     6.000000            6.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.20         4     pooled_goal_map     12    1.000000    42.666667           42.0                   7.111111                 0.858011         0.051028            0.037616
  ood         0.20         4        raw_previous     12    1.000000     9.666667           10.0                   1.611111                 0.368182              NaN                 NaN
  ood         0.20         4 relational_pair_map     12    1.000000    15.416667            6.0                   2.569444                 0.270953         0.925827            0.959491
  ood         0.20         4 relational_task_map     12    1.000000     9.333333            6.0                   1.555556                 0.127976         0.959845            0.983218
  ood         0.20         4          static_map     12    1.000000    44.166667           45.5                   7.361111                 0.859936         0.059167            0.044560
  ood         0.20         8     oracle_previous     12    1.000000     3.000000            3.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.20         8     pooled_goal_map     12    1.000000    21.583333           21.0                   7.194444                 0.859812         0.051028            0.037616
  ood         0.20         8        raw_previous     12    1.000000     5.000000            5.0                   1.666667                 0.383333              NaN                 NaN
  ood         0.20         8 relational_pair_map     12    1.000000     7.750000            3.0                   2.583333                 0.271273         0.925827            0.959491
  ood         0.20         8 relational_task_map     12    1.000000     4.666667            3.0                   1.555556                 0.127976         0.959845            0.983218
  ood         0.20         8          static_map     12    1.000000    22.416667           23.0                   7.472222                 0.862178         0.059167            0.044560
  ood         0.20        16     oracle_previous     12    1.000000     2.000000            2.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.20        16     pooled_goal_map     12    1.000000    11.416667           11.0                   5.708333                 0.861257         0.051028            0.037616
  ood         0.20        16        raw_previous     12    1.000000     2.666667            3.0                   1.333333                 0.416667              NaN                 NaN
  ood         0.20        16 relational_pair_map     12    1.000000     4.500000            2.0                   2.250000                 0.274662         0.925827            0.959491
  ood         0.20        16 relational_task_map     12    1.000000     2.916667            2.0                   1.458333                 0.130769         0.959845            0.983218
  ood         0.20        16          static_map     12    1.000000    11.833333           12.5                   5.916667                 0.863820         0.059167            0.044560
  ood         0.35         1     oracle_previous     12    1.000000    24.000000           24.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.35         1     pooled_goal_map     12    1.000000   159.666667          161.0                   6.652778                 0.846064         0.058385            0.037037
  ood         0.35         1        raw_previous     12    1.000000    42.250000           41.0                   1.760417                 0.419604              NaN                 NaN
  ood         0.35         1 relational_pair_map     12    0.916667   164.000000          158.5                   6.833333                 0.851372         0.460693            0.435185
  ood         0.35         1 relational_task_map     12    0.916667   167.750000          164.5                   6.989583                 0.854799         0.498076            0.465278
  ood         0.35         1          static_map     12    1.000000   171.250000          179.0                   7.135417                 0.857718         0.055557            0.031250
  ood         0.35         2     oracle_previous     12    1.000000    12.000000           12.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.35         2     pooled_goal_map     12    1.000000    80.083333           80.5                   6.673611                 0.846555         0.058385            0.037037
  ood         0.35         2        raw_previous     12    1.000000    21.250000           20.5                   1.770833                 0.423312              NaN                 NaN
  ood         0.35         2 relational_pair_map     12    1.000000    82.500000           79.5                   6.875000                 0.851687         0.460693            0.435185
  ood         0.35         2 relational_task_map     12    1.000000    84.500000           82.5                   7.041667                 0.855334         0.498076            0.465278
  ood         0.35         2          static_map     12    1.000000    85.916667           89.5                   7.159722                 0.858166         0.055557            0.031250
  ood         0.35         4     oracle_previous     12    1.000000     6.000000            6.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.35         4     pooled_goal_map     12    1.000000    40.333333           40.5                   6.722222                 0.847665         0.058385            0.037037
  ood         0.35         4        raw_previous     12    1.000000    10.833333           10.5                   1.805556                 0.433874              NaN                 NaN
  ood         0.35         4 relational_pair_map     12    1.000000    41.500000           40.0                   6.916667                 0.852658         0.460693            0.435185
  ood         0.35         4 relational_task_map     12    1.000000    42.500000           41.5                   7.083333                 0.856191         0.498076            0.465278
  ood         0.35         4          static_map     12    1.000000    43.166667           45.0                   7.194444                 0.858956         0.055557            0.031250
  ood         0.35         8     oracle_previous     12    1.000000     3.000000            3.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.35         8     pooled_goal_map     12    1.000000    20.333333           20.5                   6.777778                 0.849109         0.058385            0.037037
  ood         0.35         8        raw_previous     12    1.000000     5.666667            5.5                   1.888889                 0.461905              NaN                 NaN
  ood         0.35         8 relational_pair_map     12    1.000000    20.833333           20.0                   6.944444                 0.853235         0.460693            0.435185
  ood         0.35         8 relational_task_map     12    1.000000    21.333333           21.0                   7.111111                 0.856677         0.498076            0.465278
  ood         0.35         8          static_map     12    1.000000    21.833333           23.0                   7.277778                 0.860579         0.055557            0.031250
  ood         0.35        16     oracle_previous     12    1.000000     2.000000            2.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.35        16     pooled_goal_map     12    1.000000    11.000000           11.0                   5.500000                 0.854018         0.058385            0.037037
  ood         0.35        16        raw_previous     12    1.000000     3.166667            3.0                   1.583333                 0.520833              NaN                 NaN
  ood         0.35        16 relational_pair_map     12    1.000000    11.166667           11.0                   5.583333                 0.856525         0.460693            0.435185
  ood         0.35        16 relational_task_map     12    1.000000    11.500000           11.5                   5.750000                 0.861013         0.498076            0.465278
  ood         0.35        16          static_map     12    1.000000    11.583333           12.0                   5.791667                 0.862560         0.055557            0.031250
0:26.48 901464KB
