split  input_noise  n_agents            protocol  tasks  solve_rate  mean_rounds  median_rounds  mean_ratio_to_lower_bound  mean_duplicate_fraction  mean_map_cosine  mean_top1_accuracy
   id         0.35         4     pooled_goal_map      6    1.000000     6.000000            6.0                   1.000000                 0.000000         0.984327            0.998843
   id         0.35         4        raw_previous      6    1.000000    12.500000           13.0                   2.083333                 0.507143              NaN                 NaN
   id         0.35         4 relational_pair_map      6    1.000000    38.666667           38.5                   6.444444                 0.836589         0.504004            0.483796
   id         0.35         4 relational_task_map      6    1.000000    37.333333           35.5                   6.222222                 0.828123         0.540993            0.517361
   id         0.35         4          static_map      6    1.000000     6.000000            6.0                   1.000000                 0.000000         0.985531            1.000000
   id         0.35         8     oracle_previous      6    1.000000     3.000000            3.0                   1.000000                 0.000000         1.000000            1.000000
   id         0.35         8     pooled_goal_map      6    1.000000     3.000000            3.0                   1.000000                 0.000000         0.984327            0.998843
   id         0.35         8        raw_previous      6    1.000000     6.333333            6.5                   2.111111                 0.511310              NaN                 NaN
   id         0.35         8 relational_pair_map      6    1.000000    19.500000           19.5                   6.500000                 0.838532         0.504004            0.483796
   id         0.35         8 relational_task_map      6    1.000000    18.833333           18.0                   6.277778                 0.830595         0.540993            0.517361
   id         0.35         8          static_map      6    1.000000     3.000000            3.0                   1.000000                 0.000000         0.985531            1.000000
   id         0.35        16     oracle_previous      6    1.000000     2.000000            2.0                   1.000000                 0.000000         1.000000            1.000000
   id         0.35        16     pooled_goal_map      6    1.000000     2.000000            2.0                   1.000000                 0.000000         0.984327            0.998843
   id         0.35        16        raw_previous      6    1.000000     3.500000            3.5                   1.750000                 0.562500              NaN                 NaN
   id         0.35        16 relational_pair_map      6    1.000000    10.500000           10.5                   5.250000                 0.843208         0.504004            0.483796
   id         0.35        16 relational_task_map      6    1.000000    10.166667            9.5                   5.083333                 0.836190         0.540993            0.517361
   id         0.35        16          static_map      6    1.000000     2.000000            2.0                   1.000000                 0.000000         0.985531            1.000000
  ood         0.00         1     oracle_previous      6    1.000000    24.000000           24.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.00         1     pooled_goal_map      6    1.000000   174.833333          181.0                   7.284722                 0.860659         0.086276            0.059028
  ood         0.00         1        raw_previous      6    1.000000    42.166667           43.0                   1.756944                 0.425122              NaN                 NaN
  ood         0.00         1 relational_pair_map      6    1.000000    24.000000           24.0                   1.000000                 0.000000         0.985829            1.000000
  ood         0.00         1 relational_task_map      6    1.000000    24.000000           24.0                   1.000000                 0.000000         0.987713            1.000000
  ood         0.00         1          static_map      6    1.000000   169.333333          178.0                   7.055556                 0.854975         0.067005            0.061343
  ood         0.00         2     oracle_previous      6    1.000000    12.000000           12.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.00         2     pooled_goal_map      6    1.000000    87.500000           90.5                   7.291667                 0.860775         0.086276            0.059028
  ood         0.00         2        raw_previous      6    1.000000    21.166667           21.5                   1.763889                 0.427055              NaN                 NaN
  ood         0.00         2 relational_pair_map      6    1.000000    12.000000           12.0                   1.000000                 0.000000         0.985829            1.000000
  ood         0.00         2 relational_task_map      6    1.000000    12.000000           12.0                   1.000000                 0.000000         0.987713            1.000000
  ood         0.00         2          static_map      6    1.000000    84.833333           89.0                   7.069444                 0.855250         0.067005            0.061343
