split  input_noise  n_agents            protocol  tasks  solve_rate  mean_rounds  median_rounds  mean_ratio_to_lower_bound  mean_duplicate_fraction  mean_map_cosine  mean_top1_accuracy
   id         0.00        16          static_map      6    1.000000     2.000000            2.0                   1.000000                 0.000000         0.987123            1.000000
   id         0.10         1     oracle_previous      6    1.000000    24.000000           24.0                   1.000000                 0.000000         1.000000            1.000000
   id         0.10         1     pooled_goal_map      6    1.000000    24.000000           24.0                   1.000000                 0.000000         0.988390            1.000000
   id         0.10         1        raw_previous      6    1.000000    29.666667           30.5                   1.236111                 0.186899              NaN                 NaN
   id         0.10         1 relational_pair_map      6    1.000000    24.000000           24.0                   1.000000                 0.000000         0.989268            1.000000
   id         0.10         1 relational_task_map      6    1.000000    24.000000           24.0                   1.000000                 0.000000         0.987822            1.000000
   id         0.10         1          static_map      6    1.000000    24.000000           24.0                   1.000000                 0.000000         0.988501            1.000000
   id         0.10         2     oracle_previous      6    1.000000    12.000000           12.0                   1.000000                 0.000000         1.000000            1.000000
   id         0.10         2     pooled_goal_map      6    1.000000    12.000000           12.0                   1.000000                 0.000000         0.988390            1.000000
   id         0.10         2        raw_previous      6    1.000000    15.000000           15.5                   1.250000                 0.194963              NaN                 NaN
   id         0.10         2 relational_pair_map      6    1.000000    12.000000           12.0                   1.000000                 0.000000         0.989268            1.000000
   id         0.10         2 relational_task_map      6    1.000000    12.000000           12.0                   1.000000                 0.000000         0.987822            1.000000
   id         0.10         2          static_map      6    1.000000    12.000000           12.0                   1.000000                 0.000000         0.988501            1.000000
   id         0.10         4     oracle_previous      6    1.000000     6.000000            6.0                   1.000000                 0.000000         1.000000            1.000000
   id         0.10         4     pooled_goal_map      6    1.000000     6.000000            6.0                   1.000000                 0.000000         0.988390            1.000000
   id         0.10         4        raw_previous      6    1.000000     7.666667            8.0                   1.277778                 0.214286              NaN                 NaN
   id         0.10         4 relational_pair_map      6    1.000000     6.000000            6.0                   1.000000                 0.000000         0.989268            1.000000
   id         0.10         4 relational_task_map      6    1.000000     6.000000            6.0                   1.000000                 0.000000         0.987822            1.000000
   id         0.10         4          static_map      6    1.000000     6.000000            6.0                   1.000000                 0.000000         0.988501            1.000000
   id         0.10         8     oracle_previous      6    1.000000     3.000000            3.0                   1.000000                 0.000000         1.000000            1.000000
   id         0.10         8     pooled_goal_map      6    1.000000     3.000000            3.0                   1.000000                 0.000000         0.988390            1.000000
   id         0.10         8        raw_previous      6    1.000000     4.000000            4.0                   1.333333                 0.250000              NaN                 NaN
   id         0.10         8 relational_pair_map      6    1.000000     3.000000            3.0                   1.000000                 0.000000         0.989268            1.000000
   id         0.10         8 relational_task_map      6    1.000000     3.000000            3.0                   1.000000                 0.000000         0.987822            1.000000
   id         0.10         8          static_map      6    1.000000     3.000000            3.0                   1.000000                 0.000000         0.988501            1.000000
   id         0.10        16     oracle_previous      6    1.000000     2.000000            2.0                   1.000000                 0.000000         1.000000            1.000000
   id         0.10        16     pooled_goal_map      6    1.000000     2.000000            2.0                   1.000000                 0.000000         0.988390            1.000000
   id         0.10        16        raw_previous      6    1.000000     2.000000            2.0                   1.000000                 0.250000              NaN                 NaN
   id         0.10        16 relational_pair_map      6    1.000000     2.000000            2.0                   1.000000                 0.000000         0.989268            1.000000
   id         0.10        16 relational_task_map      6    1.000000     2.000000            2.0                   1.000000                 0.000000         0.987822            1.000000
   id         0.10        16          static_map      6    1.000000     2.000000            2.0                   1.000000                 0.000000         0.988501            1.000000
   id         0.20         1     oracle_previous      6    1.000000    24.000000           24.0                   1.000000                 0.000000         1.000000            1.000000
   id         0.20         1     pooled_goal_map      6    1.000000    24.000000           24.0                   1.000000                 0.000000         0.987825            1.000000
   id         0.20         1        raw_previous      6    1.000000    30.666667           30.5                   1.277778                 0.210566              NaN                 NaN
   id         0.20         1 relational_pair_map      6    1.000000    45.000000           24.0                   1.875000                 0.140000         0.948971            0.979167
   id         0.20         1 relational_task_map      6    1.000000    44.833333           24.0                   1.868056                 0.139821         0.971694            0.993056
   id         0.20         1          static_map      6    1.000000    24.000000           24.0                   1.000000                 0.000000         0.986956            1.000000
   id         0.20         2     oracle_previous      6    1.000000    12.000000           12.0                   1.000000                 0.000000         1.000000            1.000000
   id         0.20         2     pooled_goal_map      6    1.000000    12.000000           12.0                   1.000000                 0.000000         0.987825            1.000000
   id         0.20         2        raw_previous      6    1.000000    15.666667           15.5                   1.305556                 0.227194              NaN                 NaN
   id         0.20         2 relational_pair_map      6    1.000000    22.500000           12.0                   1.875000                 0.140000         0.948971            0.979167
   id         0.20         2 relational_task_map      6    1.000000    22.500000           12.0                   1.875000                 0.140000         0.971694            0.993056
   id         0.20         2          static_map      6    1.000000    12.000000           12.0                   1.000000                 0.000000         0.986956            1.000000
   id         0.20         4     oracle_previous      6    1.000000     6.000000            6.0                   1.000000                 0.000000         1.000000            1.000000
   id         0.20         4     pooled_goal_map      6    1.000000     6.000000            6.0                   1.000000                 0.000000         0.987825            1.000000
   id         0.20         4        raw_previous      6    1.000000     8.000000            8.0                   1.333333                 0.242063              NaN                 NaN
   id         0.20         4 relational_pair_map      6    1.000000    11.333333            6.0                   1.888889                 0.140351         0.948971            0.979167
   id         0.20         4 relational_task_map      6    1.000000    11.333333            6.0                   1.888889                 0.140351         0.971694            0.993056
   id         0.20         4          static_map      6    1.000000     6.000000            6.0                   1.000000                 0.000000         0.986956            1.000000
   id         0.20         8     oracle_previous      6    1.000000     3.000000            3.0                   1.000000                 0.000000         1.000000            1.000000
   id         0.20         8     pooled_goal_map      6    1.000000     3.000000            3.0                   1.000000                 0.000000         0.987825            1.000000
   id         0.20         8        raw_previous      6    1.000000     4.333333            4.0                   1.444444                 0.300000              NaN                 NaN
   id         0.20         8 relational_pair_map      6    1.000000     5.666667            3.0                   1.888889                 0.140351         0.948971            0.979167
   id         0.20         8 relational_task_map      6    1.000000     5.666667            3.0                   1.888889                 0.140351         0.971694            0.993056
   id         0.20         8          static_map      6    1.000000     3.000000            3.0                   1.000000                 0.000000         0.986956            1.000000
   id         0.20        16     oracle_previous      6    1.000000     2.000000            2.0                   1.000000                 0.000000         1.000000            1.000000
   id         0.20        16     pooled_goal_map      6    1.000000     2.000000            2.0                   1.000000                 0.000000         0.987825            1.000000
   id         0.20        16        raw_previous      6    1.000000     2.333333            2.0                   1.166667                 0.300000              NaN                 NaN
   id         0.20        16 relational_pair_map      6    1.000000     3.333333            2.0                   1.666667                 0.140351         0.948971            0.979167
   id         0.20        16 relational_task_map      6    1.000000     3.333333            2.0                   1.666667                 0.140351         0.971694            0.993056
   id         0.20        16          static_map      6    1.000000     2.000000            2.0                   1.000000                 0.000000         0.986956            1.000000
   id         0.35         1     oracle_previous      6    1.000000    24.000000           24.0                   1.000000                 0.000000         1.000000            1.000000
   id         0.35         1     pooled_goal_map      6    1.000000    24.000000           24.0                   1.000000                 0.000000         0.986843            1.000000
   id         0.35         1        raw_previous      6    1.000000    31.500000           32.0                   1.312500                 0.235686              NaN                 NaN
   id         0.35         1 relational_pair_map      6    1.000000   144.000000          141.0                   6.000000                 0.829163         0.571002            0.554398
   id         0.35         1 relational_task_map      6    1.000000   149.833333          154.0                   6.243056                 0.836277         0.615020            0.590278
   id         0.35         1          static_map      6    1.000000    24.000000           24.0                   1.000000                 0.000000         0.986320            1.000000
   id         0.35         2     oracle_previous      6    1.000000    12.000000           12.0                   1.000000                 0.000000         1.000000            1.000000
   id         0.35         2     pooled_goal_map      6    1.000000    12.000000           12.0                   1.000000                 0.000000         0.986843            1.000000
   id         0.35         2        raw_previous      6    1.000000    16.000000           16.0                   1.333333                 0.246849              NaN                 NaN
   id         0.35         2 relational_pair_map      6    1.000000    72.166667           70.5                   6.013889                 0.829573         0.571002            0.554398
   id         0.35         2 relational_task_map      6    1.000000    75.166667           77.5                   6.263889                 0.836739         0.615020            0.590278
   id         0.35         2          static_map      6    1.000000    12.000000           12.0                   1.000000                 0.000000         0.986320            1.000000
   id         0.35         4     oracle_previous      6    1.000000     6.000000            6.0                   1.000000                 0.000000         1.000000            1.000000
   id         0.35         4     pooled_goal_map      6    1.000000     6.000000            6.0                   1.000000                 0.000000         0.986843            1.000000
   id         0.35         4        raw_previous      6    1.000000     8.166667            8.0                   1.361111                 0.259921              NaN                 NaN
   id         0.35         4 relational_pair_map      6    1.000000    36.500000           35.5                   6.083333                 0.831534         0.571002            0.554398
   id         0.35         4 relational_task_map      6    1.000000    38.000000           39.0                   6.333333                 0.838657         0.615020            0.590278
   id         0.35         4          static_map      6    1.000000     6.000000            6.0                   1.000000                 0.000000         0.986320            1.000000
   id         0.35         8     oracle_previous      6    1.000000     3.000000            3.0                   1.000000                 0.000000         1.000000            1.000000
   id         0.35         8     pooled_goal_map      6    1.000000     3.000000            3.0                   1.000000                 0.000000         0.986843            1.000000
   id         0.35         8        raw_previous      6    1.000000     4.333333            4.0                   1.444444                 0.300000              NaN                 NaN
   id         0.35         8 relational_pair_map      6    1.000000    18.500000           18.0                   6.166667                 0.833712         0.571002            0.554398
   id         0.35         8 relational_task_map      6    1.000000    19.333333           20.0                   6.444444                 0.840950         0.615020            0.590278
   id         0.35         8          static_map      6    1.000000     3.000000            3.0                   1.000000                 0.000000         0.986320            1.000000
   id         0.35        16     oracle_previous      6    1.000000     2.000000            2.0                   1.000000                 0.000000         1.000000            1.000000
   id         0.35        16     pooled_goal_map      6    1.000000     2.000000            2.0                   1.000000                 0.000000         0.986843            1.000000
   id         0.35        16        raw_previous      6    1.000000     2.333333            2.0                   1.166667                 0.300000              NaN                 NaN
   id         0.35        16 relational_pair_map      6    1.000000    10.166667           10.0                   5.083333                 0.840555         0.571002            0.554398
   id         0.35        16 relational_task_map      6    1.000000    10.500000           11.0                   5.250000                 0.846158         0.615020            0.590278
   id         0.35        16          static_map      6    1.000000     2.000000            2.0                   1.000000                 0.000000         0.986320            1.000000
  ood         0.00         1     oracle_previous      6    1.000000    24.000000           24.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.00         1     pooled_goal_map      6    0.666667   177.500000          177.0                   7.395833                 0.864751         0.089735            0.065972
  ood         0.00         1        raw_previous      6    1.000000    31.333333           32.0                   1.305556                 0.223976              NaN                 NaN
  ood         0.00         1 relational_pair_map      6    1.000000    24.000000           24.0                   1.000000                 0.000000         0.987650            1.000000
  ood         0.00         1 relational_task_map      6    1.000000    24.000000           24.0                   1.000000                 0.000000         0.985958            1.000000
  ood         0.00         1          static_map      6    0.833333   163.166667          166.0                   6.798611                 0.850947         0.067355            0.046296
  ood         0.00         2     oracle_previous      6    1.000000    12.000000           12.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.00         2     pooled_goal_map      6    1.000000    89.666667           88.5                   7.472222                 0.864243         0.089735            0.065972
  ood         0.00         2        raw_previous      6    1.000000    15.833333           16.0                   1.319444                 0.230386              NaN                 NaN
  ood         0.00         2 relational_pair_map      6    1.000000    12.000000           12.0                   1.000000                 0.000000         0.987650            1.000000
  ood         0.00         2 relational_task_map      6    1.000000    12.000000           12.0                   1.000000                 0.000000         0.985958            1.000000
  ood         0.00         2          static_map      6    1.000000    82.000000           83.5                   6.833333                 0.850832         0.067355            0.046296
  ood         0.00         4     oracle_previous      6    1.000000     6.000000            6.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.00         4     pooled_goal_map      6    1.000000    45.000000           44.5                   7.500000                 0.864658         0.089735            0.065972
  ood         0.00         4        raw_previous      6    1.000000     8.166667            8.0                   1.361111                 0.253175              NaN                 NaN
  ood         0.00         4 relational_pair_map      6    1.000000     6.000000            6.0                   1.000000                 0.000000         0.987650            1.000000
  ood         0.00         4 relational_task_map      6    1.000000     6.000000            6.0                   1.000000                 0.000000         0.985958            1.000000
  ood         0.00         4          static_map      6    1.000000    41.333333           42.0                   6.888889                 0.851965         0.067355            0.046296
  ood         0.00         8     oracle_previous      6    1.000000     3.000000            3.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.00         8     pooled_goal_map      6    1.000000    22.833333           22.5                   7.611111                 0.866770         0.089735            0.065972
  ood         0.00         8        raw_previous      6    1.000000     4.333333            4.0                   1.444444                 0.300000              NaN                 NaN
  ood         0.00         8 relational_pair_map      6    1.000000     3.000000            3.0                   1.000000                 0.000000         0.987650            1.000000
  ood         0.00         8 relational_task_map      6    1.000000     3.000000            3.0                   1.000000                 0.000000         0.985958            1.000000
  ood         0.00         8          static_map      6    1.000000    20.833333           21.0                   6.944444                 0.853233         0.067355            0.046296
  ood         0.00        16     oracle_previous      6    1.000000     2.000000            2.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.00        16     pooled_goal_map      6    1.000000    12.166667           12.0                   6.083333                 0.869028         0.089735            0.065972
  ood         0.00        16        raw_previous      6    1.000000     2.333333            2.0                   1.166667                 0.300000              NaN                 NaN
  ood         0.00        16 relational_pair_map      6    1.000000     2.000000            2.0                   1.000000                 0.000000         0.987650            1.000000
  ood         0.00        16 relational_task_map      6    1.000000     2.000000            2.0                   1.000000                 0.000000         0.985958            1.000000
  ood         0.00        16          static_map      6    1.000000    11.166667           11.0                   5.583333                 0.856396         0.067355            0.046296
  ood         0.10         1     oracle_previous      6    1.000000    24.000000           24.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.10         1     pooled_goal_map      6    0.833333   169.500000          167.5                   7.062500                 0.857407         0.091866            0.063657
  ood         0.10         1        raw_previous      6    1.000000    29.333333           30.0                   1.222222                 0.178704              NaN                 NaN
  ood         0.10         1 relational_pair_map      6    1.000000    24.000000           24.0                   1.000000                 0.000000         0.989927            1.000000
  ood         0.10         1 relational_task_map      6    1.000000    24.000000           24.0                   1.000000                 0.000000         0.988410            1.000000
  ood         0.10         1          static_map      6    1.000000   172.500000          175.5                   7.187500                 0.859767         0.070208            0.056713
  ood         0.10         2     oracle_previous      6    1.000000    12.000000           12.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.10         2     pooled_goal_map      6    1.000000    85.333333           84.0                   7.111111                 0.857286         0.091866            0.063657
  ood         0.10         2        raw_previous      6    1.000000    14.833333           15.0                   1.236111                 0.189286              NaN                 NaN
  ood         0.10         2 relational_pair_map      6    1.000000    12.000000           12.0                   1.000000                 0.000000         0.989927            1.000000
  ood         0.10         2 relational_task_map      6    1.000000    12.000000           12.0                   1.000000                 0.000000         0.988410            1.000000
  ood         0.10         2          static_map      6    1.000000    86.500000           88.0                   7.208333                 0.860126         0.070208            0.056713
  ood         0.10         4     oracle_previous      6    1.000000     6.000000            6.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.10         4     pooled_goal_map      6    1.000000    43.000000           42.0                   7.166667                 0.858423         0.091866            0.063657
  ood         0.10         4        raw_previous      6    1.000000     7.666667            8.0                   1.277778                 0.214286              NaN                 NaN
  ood         0.10         4 relational_pair_map      6    1.000000     6.000000            6.0                   1.000000                 0.000000         0.989927            1.000000
  ood         0.10         4 relational_task_map      6    1.000000     6.000000            6.0                   1.000000                 0.000000         0.988410            1.000000
  ood         0.10         4          static_map      6    1.000000    43.500000           44.5                   7.250000                 0.860876         0.070208            0.056713
  ood         0.10         8     oracle_previous      6    1.000000     3.000000            3.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.10         8     pooled_goal_map      6    1.000000    21.666667           21.0                   7.222222                 0.859577         0.091866            0.063657
  ood         0.10         8        raw_previous      6    1.000000     4.000000            4.0                   1.333333                 0.250000              NaN                 NaN
  ood         0.10         8 relational_pair_map      6    1.000000     3.000000            3.0                   1.000000                 0.000000         0.989927            1.000000
  ood         0.10         8 relational_task_map      6    1.000000     3.000000            3.0                   1.000000                 0.000000         0.988410            1.000000
  ood         0.10         8          static_map      6    1.000000    22.000000           22.5                   7.333333                 0.862479         0.070208            0.056713
  ood         0.10        16     oracle_previous      6    1.000000     2.000000            2.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.10        16     pooled_goal_map      6    1.000000    11.666667           11.5                   5.833333                 0.863301         0.091866            0.063657
  ood         0.10        16        raw_previous      6    1.000000     2.000000            2.0                   1.000000                 0.250000              NaN                 NaN
  ood         0.10        16 relational_pair_map      6    1.000000     2.000000            2.0                   1.000000                 0.000000         0.989927            1.000000
  ood         0.10        16 relational_task_map      6    1.000000     2.000000            2.0                   1.000000                 0.000000         0.988410            1.000000
  ood         0.10        16          static_map      6    1.000000    11.666667           12.0                   5.833333                 0.864657         0.070208            0.056713
  ood         0.20         1     oracle_previous      6    1.000000    24.000000           24.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.20         1     pooled_goal_map      6    1.000000   166.166667          165.0                   6.923611                 0.852987         0.082227            0.064815
  ood         0.20         1        raw_previous      6    1.000000    29.833333           29.5                   1.243056                 0.192777              NaN                 NaN
  ood         0.20         1 relational_pair_map      6    1.000000    50.166667           24.0                   2.090278                 0.144567         0.949845            0.974537
  ood         0.20         1 relational_task_map      6    1.000000    50.000000           24.0                   2.083333                 0.144444         0.968152            0.986111
  ood         0.20         1          static_map      6    0.833333   163.500000          161.5                   6.812500                 0.851305         0.066631            0.048611
  ood         0.20         2     oracle_previous      6    1.000000    12.000000           12.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.20         2     pooled_goal_map      6    1.000000    83.333333           83.0                   6.944444                 0.853510         0.082227            0.064815
  ood         0.20         2        raw_previous      6    1.000000    15.166667           15.0                   1.263889                 0.204972              NaN                 NaN
  ood         0.20         2 relational_pair_map      6    1.000000    25.166667           12.0                   2.097222                 0.144689         0.949845            0.974537
  ood         0.20         2 relational_task_map      6    1.000000    25.000000           12.0                   2.083333                 0.144444         0.968152            0.986111
  ood         0.20         2          static_map      6    1.000000    82.500000           81.0                   6.875000                 0.851514         0.066631            0.048611
  ood         0.20         4     oracle_previous      6    1.000000     6.000000            6.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.20         4     pooled_goal_map      6    1.000000    41.833333           41.5                   6.972222                 0.853940         0.082227            0.064815
  ood         0.20         4        raw_previous      6    1.000000     7.833333            8.0                   1.305556                 0.228175              NaN                 NaN
  ood         0.20         4 relational_pair_map      6    1.000000    12.666667            6.0                   2.111111                 0.144928         0.949845            0.974537
  ood         0.20         4 relational_task_map      6    1.000000    12.500000            6.0                   2.083333                 0.144444         0.968152            0.986111
  ood         0.20         4          static_map      6    1.000000    41.500000           40.5                   6.916667                 0.852310         0.066631            0.048611
  ood         0.20         8     oracle_previous      6    1.000000     3.000000            3.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.20         8     pooled_goal_map      6    1.000000    21.166667           21.0                   7.055556                 0.855820         0.082227            0.064815
  ood         0.20         8        raw_previous      6    1.000000     4.166667            4.0                   1.388889                 0.275000              NaN                 NaN
  ood         0.20         8 relational_pair_map      6    1.000000     6.333333            3.0                   2.111111                 0.144928         0.949845            0.974537
  ood         0.20         8 relational_task_map      6    1.000000     6.333333            3.0                   2.111111                 0.144928         0.968152            0.986111
  ood         0.20         8          static_map      6    1.000000    21.000000           20.5                   7.000000                 0.854493         0.066631            0.048611
  ood         0.20        16     oracle_previous      6    1.000000     2.000000            2.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.20        16     pooled_goal_map      6    1.000000    11.166667           11.0                   5.583333                 0.856653         0.082227            0.064815
  ood         0.20        16        raw_previous      6    1.000000     2.166667            2.0                   1.083333                 0.275000              NaN                 NaN
  ood         0.20        16 relational_pair_map      6    1.000000     3.666667            2.0                   1.833333                 0.144928         0.949845            0.974537
  ood         0.20        16 relational_task_map      6    1.000000     3.666667            2.0                   1.833333                 0.144928         0.968152            0.986111
  ood         0.20        16          static_map      6    1.000000    11.166667           11.0                   5.583333                 0.856396         0.066631            0.048611
  ood         0.35         1     oracle_previous      6    1.000000    24.000000           24.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.35         1     pooled_goal_map      6    1.000000   159.000000          161.5                   6.625000                 0.846472         0.078788            0.057870
  ood         0.35         1        raw_previous      6    1.000000    30.500000           30.0                   1.270833                 0.209824              NaN                 NaN
  ood         0.35         1 relational_pair_map      6    0.833333   157.500000          148.5                   6.562500                 0.844040         0.574736            0.547454
  ood         0.35         1 relational_task_map      6    0.833333   154.166667          148.5                   6.423611                 0.838887         0.612131            0.578704
  ood         0.35         1          static_map      6    1.000000   169.000000          174.0                   7.041667                 0.856292         0.068710            0.050926
  ood         0.35         2     oracle_previous      6    1.000000    12.000000           12.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.35         2     pooled_goal_map      6    1.000000    79.833333           81.0                   6.652778                 0.847100         0.078788            0.057870
  ood         0.35         2        raw_previous      6    1.000000    15.666667           15.5                   1.305556                 0.230182              NaN                 NaN
  ood         0.35         2 relational_pair_map      6    1.000000    79.166667           74.5                   6.597222                 0.844051         0.574736            0.547454
  ood         0.35         2 relational_task_map      6    1.000000    77.500000           74.5                   6.458333                 0.838980         0.612131            0.578704
  ood         0.35         2          static_map      6    1.000000    84.666667           87.0                   7.055556                 0.856597         0.068710            0.050926
  ood         0.35         4     oracle_previous      6    1.000000     6.000000            6.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.35         4     pooled_goal_map      6    1.000000    40.333333           41.0                   6.722222                 0.848577         0.078788            0.057870
  ood         0.35         4        raw_previous      6    1.000000     8.166667            8.0                   1.361111                 0.259921              NaN                 NaN
  ood         0.35         4 relational_pair_map      6    1.000000    39.833333           37.5                   6.638889                 0.845111         0.574736            0.547454
  ood         0.35         4 relational_task_map      6    1.000000    39.000000           37.5                   6.500000                 0.840040         0.612131            0.578704
  ood         0.35         4          static_map      6    1.000000    42.666667           44.0                   7.111111                 0.857570         0.068710            0.050926
  ood         0.35         8     oracle_previous      6    1.000000     3.000000            3.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.35         8     pooled_goal_map      6    1.000000    20.500000           21.0                   6.833333                 0.850672         0.078788            0.057870
  ood         0.35         8        raw_previous      6    1.000000     4.333333            4.0                   1.444444                 0.300000              NaN                 NaN
  ood         0.35         8 relational_pair_map      6    1.000000    20.166667           19.0                   6.722222                 0.846643         0.574736            0.547454
  ood         0.35         8 relational_task_map      6    1.000000    19.833333           19.0                   6.611111                 0.842721         0.612131            0.578704
  ood         0.35         8          static_map      6    1.000000    21.666667           22.5                   7.222222                 0.859701         0.068710            0.050926
  ood         0.35        16     oracle_previous      6    1.000000     2.000000            2.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.35        16     pooled_goal_map      6    1.000000    11.166667           11.5                   5.583333                 0.856985         0.078788            0.057870
  ood         0.35        16        raw_previous      6    1.000000     2.333333            2.0                   1.166667                 0.300000              NaN                 NaN
  ood         0.35        16 relational_pair_map      6    1.000000    10.833333           10.0                   5.416667                 0.850026         0.574736            0.547454
  ood         0.35        16 relational_task_map      6    1.000000    10.666667           10.0                   5.333333                 0.846105         0.612131            0.578704
  ood         0.35        16          static_map      6    1.000000    11.500000           12.0                   5.750000                 0.862151         0.068710            0.050926
