split  input_noise  n_agents            protocol  tasks  solve_rate  mean_rounds  median_rounds  mean_ratio_to_lower_bound  mean_duplicate_fraction  mean_map_cosine  mean_top1_accuracy
  ood         0.00         1 relational_pair_map      6         1.0    24.000000           24.0                   1.000000                 0.000000         0.988236            1.000000
  ood         0.00         1 relational_task_map      6         1.0    24.000000           24.0                   1.000000                 0.000000         0.986124            1.000000
  ood         0.00         1          static_map      6         1.0   131.500000          128.0                   5.479167                 0.813142         0.070724            0.053241
  ood         0.00         2     oracle_previous      6         1.0    12.000000           12.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.00         2     pooled_goal_map      6         1.0    59.833333           62.5                   4.986111                 0.793745         0.083631            0.061343
  ood         0.00         2        raw_previous      6         1.0    12.000000           12.0                   1.000000                 0.000000              NaN                 NaN
  ood         0.00         2 relational_pair_map      6         1.0    12.000000           12.0                   1.000000                 0.000000         0.988236            1.000000
  ood         0.00         2 relational_task_map      6         1.0    12.000000           12.0                   1.000000                 0.000000         0.986124            1.000000
  ood         0.00         2          static_map      6         1.0    66.000000           64.0                   5.500000                 0.813748         0.070724            0.053241
  ood         0.00         4     oracle_previous      6         1.0     6.000000            6.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.00         4     pooled_goal_map      6         1.0    30.333333           31.5                   5.055556                 0.796857         0.083631            0.061343
  ood         0.00         4        raw_previous      6         1.0     6.000000            6.0                   1.000000                 0.000000              NaN                 NaN
  ood         0.00         4 relational_pair_map      6         1.0     6.000000            6.0                   1.000000                 0.000000         0.988236            1.000000
  ood         0.00         4 relational_task_map      6         1.0     6.000000            6.0                   1.000000                 0.000000         0.986124            1.000000
  ood         0.00         4          static_map      6         1.0    33.166667           32.0                   5.527778                 0.814819         0.070724            0.053241
  ood         0.00         8     oracle_previous      6         1.0     3.000000            3.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.00         8     pooled_goal_map      6         1.0    15.500000           16.0                   5.166667                 0.800776         0.083631            0.061343
