split  input_noise  n_agents            protocol  tasks  solve_rate  mean_rounds  median_rounds  mean_ratio_to_lower_bound  mean_duplicate_fraction  mean_map_cosine  mean_top1_accuracy
   id         0.10         4          static_map     12    1.000000     6.000000            6.0                   1.000000                 0.000000         0.987682            1.000000
   id         0.10         8     oracle_previous     12    1.000000     3.000000            3.0                   1.000000                 0.000000         1.000000            1.000000
   id         0.10         8     pooled_goal_map     12    1.000000     3.000000            3.0                   1.000000                 0.000000         0.988097            1.000000
   id         0.10         8        raw_previous     12    1.000000     5.416667            5.5                   1.805556                 0.430952              NaN                 NaN
   id         0.10         8 relational_pair_map     12    1.000000     3.000000            3.0                   1.000000                 0.000000         0.987959            1.000000
   id         0.10         8 relational_task_map     12    1.000000     3.000000            3.0                   1.000000                 0.000000         0.988525            1.000000
   id         0.10         8          static_map     12    1.000000     3.000000            3.0                   1.000000                 0.000000         0.987682            1.000000
   id         0.10        16     oracle_previous     12    1.000000     2.000000            2.0                   1.000000                 0.000000         1.000000            1.000000
   id         0.10        16     pooled_goal_map     12    1.000000     2.000000            2.0                   1.000000                 0.000000         0.988097            1.000000
   id         0.10        16        raw_previous     12    1.000000     2.916667            3.0                   1.458333                 0.468750              NaN                 NaN
   id         0.10        16 relational_pair_map     12    1.000000     2.000000            2.0                   1.000000                 0.000000         0.987959            1.000000
   id         0.10        16 relational_task_map     12    1.000000     2.000000            2.0                   1.000000                 0.000000         0.988525            1.000000
   id         0.10        16          static_map     12    1.000000     2.000000            2.0                   1.000000                 0.000000         0.987682            1.000000
   id         0.20         1     oracle_previous     12    1.000000    24.000000           24.0                   1.000000                 0.000000         1.000000            1.000000
   id         0.20         1     pooled_goal_map     12    1.000000    24.000000           24.0                   1.000000                 0.000000         0.987703            1.000000
   id         0.20         1        raw_previous     12    1.000000    39.000000           39.0                   1.625000                 0.365863              NaN                 NaN
   id         0.20         1 relational_pair_map     12    0.916667    61.583333           24.0                   2.565972                 0.319570         0.926652            0.958912
   id         0.20         1 relational_task_map     12    1.000000    33.833333           24.0                   1.409722                 0.118129         0.952595            0.980324
   id         0.20         1          static_map     12    1.000000    24.000000           24.0                   1.000000                 0.000000         0.987568            1.000000
   id         0.20         2     oracle_previous     12    1.000000    12.000000           12.0                   1.000000                 0.000000         1.000000            1.000000
   id         0.20         2     pooled_goal_map     12    1.000000    12.000000           12.0                   1.000000                 0.000000         0.987703            1.000000
   id         0.20         2        raw_previous     12    1.000000    19.833333           20.0                   1.652778                 0.376117              NaN                 NaN
   id         0.20         2 relational_pair_map     12    1.000000    31.166667           12.0                   2.597222                 0.320064         0.926652            0.958912
   id         0.20         2 relational_task_map     12    1.000000    16.916667           12.0                   1.409722                 0.118129         0.952595            0.980324
   id         0.20         2          static_map     12    1.000000    12.000000           12.0                   1.000000                 0.000000         0.987568            1.000000
   id         0.20         4     oracle_previous     12    1.000000     6.000000            6.0                   1.000000                 0.000000         1.000000            1.000000
   id         0.20         4     pooled_goal_map     12    1.000000     6.000000            6.0                   1.000000                 0.000000         0.987703            1.000000
   id         0.20         4        raw_previous     12    1.000000    10.166667           10.0                   1.694444                 0.390867              NaN                 NaN
   id         0.20         4 relational_pair_map     12    1.000000    15.666667            6.0                   2.611111                 0.320535         0.926652            0.958912
   id         0.20         4 relational_task_map     12    1.000000     8.500000            6.0                   1.416667                 0.118612         0.952595            0.980324
   id         0.20         4          static_map     12    1.000000     6.000000            6.0                   1.000000                 0.000000         0.987568            1.000000
   id         0.20         8     oracle_previous     12    1.000000     3.000000            3.0                   1.000000                 0.000000         1.000000            1.000000
   id         0.20         8     pooled_goal_map     12    1.000000     3.000000            3.0                   1.000000                 0.000000         0.987703            1.000000
   id         0.20         8        raw_previous     12    1.000000     5.250000            5.0                   1.750000                 0.410119              NaN                 NaN
   id         0.20         8 relational_pair_map     12    1.000000     7.916667            3.0                   2.638889                 0.322756         0.926652            0.958912
   id         0.20         8 relational_task_map     12    1.000000     4.333333            3.0                   1.444444                 0.120833         0.952595            0.980324
   id         0.20         8          static_map     12    1.000000     3.000000            3.0                   1.000000                 0.000000         0.987568            1.000000
   id         0.20        16     oracle_previous     12    1.000000     2.000000            2.0                   1.000000                 0.000000         1.000000            1.000000
   id         0.20        16     pooled_goal_map     12    1.000000     2.000000            2.0                   1.000000                 0.000000         0.987703            1.000000
   id         0.20        16        raw_previous     12    1.000000     2.833333            3.0                   1.416667                 0.447917              NaN                 NaN
   id         0.20        16 relational_pair_map     12    1.000000     4.583333            2.0                   2.291667                 0.326988         0.926652            0.958912
   id         0.20        16 relational_task_map     12    1.000000     2.750000            2.0                   1.375000                 0.124709         0.952595            0.980324
   id         0.20        16          static_map     12    1.000000     2.000000            2.0                   1.000000                 0.000000         0.987568            1.000000
   id         0.35         1     oracle_previous     12    1.000000    24.000000           24.0                   1.000000                 0.000000         1.000000            1.000000
   id         0.35         1     pooled_goal_map     12    1.000000    24.000000           24.0                   1.000000                 0.000000         0.985892            1.000000
   id         0.35         1        raw_previous     12    1.000000    45.833333           43.5                   1.909722                 0.460712              NaN                 NaN
   id         0.35         1 relational_pair_map     12    1.000000   170.166667          175.0                   7.090278                 0.855329         0.507008            0.482060
   id         0.35         1 relational_task_map     12    1.000000   166.750000          175.0                   6.947917                 0.850232         0.542312            0.517940
   id         0.35         1          static_map     12    1.000000    24.000000           24.0                   1.000000                 0.000000         0.985608            1.000000
   id         0.35         2     oracle_previous     12    1.000000    12.000000           12.0                   1.000000                 0.000000         1.000000            1.000000
   id         0.35         2     pooled_goal_map     12    1.000000    12.000000           12.0                   1.000000                 0.000000         0.985892            1.000000
   id         0.35         2        raw_previous     12    1.000000    23.166667           22.0                   1.930556                 0.467150              NaN                 NaN
   id         0.35         2 relational_pair_map     12    1.000000    85.166667           87.5                   7.097222                 0.855460         0.507008            0.482060
   id         0.35         2 relational_task_map     12    1.000000    83.666667           87.5                   6.972222                 0.850896         0.542312            0.517940
   id         0.35         2          static_map     12    1.000000    12.000000           12.0                   1.000000                 0.000000         0.985608            1.000000
   id         0.35         4     oracle_previous     12    1.000000     6.000000            6.0                   1.000000                 0.000000         1.000000            1.000000
   id         0.35         4     pooled_goal_map     12    1.000000     6.000000            6.0                   1.000000                 0.000000         0.985892            1.000000
   id         0.35         4        raw_previous     12    1.000000    11.833333           11.0                   1.972222                 0.479329              NaN                 NaN
   id         0.35         4 relational_pair_map     12    1.000000    42.833333           44.0                   7.138889                 0.856227         0.507008            0.482060
   id         0.35         4 relational_task_map     12    1.000000    42.166667           44.0                   7.027778                 0.852310         0.542312            0.517940
   id         0.35         4          static_map     12    1.000000     6.000000            6.0                   1.000000                 0.000000         0.985608            1.000000
   id         0.35         8     oracle_previous     12    1.000000     3.000000            3.0                   1.000000                 0.000000         1.000000            1.000000
   id         0.35         8     pooled_goal_map     12    1.000000     3.000000            3.0                   1.000000                 0.000000         0.985892            1.000000
   id         0.35         8        raw_previous     12    1.000000     6.083333            6.0                   2.027778                 0.491071              NaN                 NaN
   id         0.35         8 relational_pair_map     12    1.000000    21.666667           22.0                   7.222222                 0.858234         0.507008            0.482060
   id         0.35         8 relational_task_map     12    1.000000    21.250000           22.0                   7.083333                 0.853725         0.542312            0.517940
   id         0.35         8          static_map     12    1.000000     3.000000            3.0                   1.000000                 0.000000         0.985608            1.000000
   id         0.35        16     oracle_previous     12    1.000000     2.000000            2.0                   1.000000                 0.000000         1.000000            1.000000
   id         0.35        16     pooled_goal_map     12    1.000000     2.000000            2.0                   1.000000                 0.000000         0.985892            1.000000
   id         0.35        16        raw_previous     12    1.000000     3.333333            3.0                   1.666667                 0.541667              NaN                 NaN
   id         0.35        16 relational_pair_map     12    1.000000    11.666667           12.0                   5.833333                 0.862888         0.507008            0.482060
   id         0.35        16 relational_task_map     12    1.000000    11.416667           12.0                   5.708333                 0.858344         0.542312            0.517940
   id         0.35        16          static_map     12    1.000000     2.000000            2.0                   1.000000                 0.000000         0.985608            1.000000
  ood         0.00         1     oracle_previous     12    1.000000    24.000000           24.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.00         1     pooled_goal_map     12    0.916667   176.000000          176.5                   7.333333                 0.862249         0.072740            0.053241
  ood         0.00         1        raw_previous     12    1.000000    41.666667           42.0                   1.736111                 0.419940              NaN                 NaN
  ood         0.00         1 relational_pair_map     12    1.000000    24.000000           24.0                   1.000000                 0.000000         0.984718            1.000000
  ood         0.00         1 relational_task_map     12    1.000000    24.000000           24.0                   1.000000                 0.000000         0.986768            1.000000
  ood         0.00         1          static_map     12    1.000000   165.000000          166.5                   6.875000                 0.851763         0.062285            0.046875
  ood         0.00         2     oracle_previous     12    1.000000    12.000000           12.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.00         2     pooled_goal_map     12    1.000000    88.416667           88.5                   7.368056                 0.862422         0.072740            0.053241
  ood         0.00         2        raw_previous     12    1.000000    20.916667           21.0                   1.743056                 0.421963              NaN                 NaN
  ood         0.00         2 relational_pair_map     12    1.000000    12.000000           12.0                   1.000000                 0.000000         0.984718            1.000000
  ood         0.00         2 relational_task_map     12    1.000000    12.000000           12.0                   1.000000                 0.000000         0.986768            1.000000
  ood         0.00         2          static_map     12    1.000000    82.750000           83.5                   6.895833                 0.852135         0.062285            0.046875
  ood         0.00         4     oracle_previous     12    1.000000     6.000000            6.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.00         4     pooled_goal_map     12    1.000000    44.416667           44.5                   7.402778                 0.863107         0.072740            0.053241
  ood         0.00         4        raw_previous     12    1.000000    10.750000           11.0                   1.791667                 0.437626              NaN                 NaN
  ood         0.00         4 relational_pair_map     12    1.000000     6.000000            6.0                   1.000000                 0.000000         0.984718            1.000000
  ood         0.00         4 relational_task_map     12    1.000000     6.000000            6.0                   1.000000                 0.000000         0.986768            1.000000
  ood         0.00         4          static_map     12    1.000000    41.583333           42.0                   6.930556                 0.852986         0.062285            0.046875
  ood         0.00         8     oracle_previous     12    1.000000     3.000000            3.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.00         8     pooled_goal_map     12    1.000000    22.416667           22.5                   7.472222                 0.864583         0.072740            0.053241
  ood         0.00         8        raw_previous     12    1.000000     5.583333            6.0                   1.861111                 0.458333              NaN                 NaN
  ood         0.00         8 relational_pair_map     12    1.000000     3.000000            3.0                   1.000000                 0.000000         0.984718            1.000000
  ood         0.00         8 relational_task_map     12    1.000000     3.000000            3.0                   1.000000                 0.000000         0.986768            1.000000
  ood         0.00         8          static_map     12    1.000000    21.083333           21.5                   7.027778                 0.855077         0.062285            0.046875
  ood         0.00        16     oracle_previous     12    1.000000     2.000000            2.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.00        16     pooled_goal_map     12    1.000000    11.916667           12.0                   5.958333                 0.867355         0.072740            0.053241
  ood         0.00        16        raw_previous     12    1.000000     3.000000            3.0                   1.500000                 0.500000              NaN                 NaN
  ood         0.00        16 relational_pair_map     12    1.000000     2.000000            2.0                   1.000000                 0.000000         0.984718            1.000000
  ood         0.00        16 relational_task_map     12    1.000000     2.000000            2.0                   1.000000                 0.000000         0.986768            1.000000
  ood         0.00        16          static_map     12    1.000000    11.166667           11.5                   5.583333                 0.856985         0.062285            0.046875
  ood         0.10         1     oracle_previous     12    1.000000    24.000000           24.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.10         1     pooled_goal_map     12    0.916667   171.750000          179.5                   7.156250                 0.857974         0.071449            0.050926
  ood         0.10         1        raw_previous     12    1.000000    37.250000           37.5                   1.552083                 0.341064              NaN                 NaN
  ood         0.10         1 relational_pair_map     12    1.000000    24.000000           24.0                   1.000000                 0.000000         0.988315            1.000000
  ood         0.10         1 relational_task_map     12    1.000000    24.000000           24.0                   1.000000                 0.000000         0.988710            1.000000
  ood         0.10         1          static_map     12    0.833333   170.000000          173.0                   7.083333                 0.857117         0.067109            0.050926
  ood         0.10         2     oracle_previous     12    1.000000    12.000000           12.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.10         2     pooled_goal_map     12    1.000000    86.416667           90.0                   7.201389                 0.858373         0.071449            0.050926
  ood         0.10         2        raw_previous     12    1.000000    18.833333           19.0                   1.569444                 0.347998              NaN                 NaN
  ood         0.10         2 relational_pair_map     12    1.000000    12.000000           12.0                   1.000000                 0.000000         0.988315            1.000000
  ood         0.10         2 relational_task_map     12    1.000000    12.000000           12.0                   1.000000                 0.000000         0.988710            1.000000
  ood         0.10         2          static_map     12    1.000000    85.666667           86.5                   7.138889                 0.857160         0.067109            0.050926
  ood         0.10         4     oracle_previous     12    1.000000     6.000000            6.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.10         4     pooled_goal_map     12    1.000000    43.333333           45.0                   7.222222                 0.858827         0.071449            0.050926
  ood         0.10         4        raw_previous     12    1.000000     9.500000            9.5                   1.583333                 0.354329              NaN                 NaN
  ood         0.10         4 relational_pair_map     12    1.000000     6.000000            6.0                   1.000000                 0.000000         0.988315            1.000000
  ood         0.10         4 relational_task_map     12    1.000000     6.000000            6.0                   1.000000                 0.000000         0.988710            1.000000
  ood         0.10         4          static_map     12    1.000000    43.083333           43.5                   7.180556                 0.858061         0.067109            0.050926
  ood         0.10         8     oracle_previous     12    1.000000     3.000000            3.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.10         8     pooled_goal_map     12    1.000000    21.833333           23.0                   7.277778                 0.859873         0.071449            0.050926
  ood         0.10         8        raw_previous     12    1.000000     5.000000            5.0                   1.666667                 0.387500              NaN                 NaN
  ood         0.10         8 relational_pair_map     12    1.000000     3.000000            3.0                   1.000000                 0.000000         0.988315            1.000000
  ood         0.10         8 relational_task_map     12    1.000000     3.000000            3.0                   1.000000                 0.000000         0.988710            1.000000
  ood         0.10         8          static_map     12    1.000000    21.750000           22.0                   7.250000                 0.859576         0.067109            0.050926
  ood         0.10        16     oracle_previous     12    1.000000     2.000000            2.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.10        16     pooled_goal_map     12    1.000000    11.666667           12.0                   5.833333                 0.863172         0.071449            0.050926
  ood         0.10        16        raw_previous     12    1.000000     2.750000            3.0                   1.375000                 0.437500              NaN                 NaN
  ood         0.10        16 relational_pair_map     12    1.000000     2.000000            2.0                   1.000000                 0.000000         0.988315            1.000000
  ood         0.10        16 relational_task_map     12    1.000000     2.000000            2.0                   1.000000                 0.000000         0.988710            1.000000
  ood         0.10        16          static_map     12    1.000000    11.500000           11.5                   5.750000                 0.860884         0.067109            0.050926
  ood         0.20         1     oracle_previous     12    1.000000    24.000000           24.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.20         1     pooled_goal_map     12    0.666667   181.416667          184.5                   7.559028                 0.867821         0.064518            0.034722
  ood         0.20         1        raw_previous     12    1.000000    40.166667           40.0                   1.673611                 0.395456              NaN                 NaN
  ood         0.20         1 relational_pair_map     12    1.000000    24.000000           24.0                   1.000000                 0.000000         0.931374            0.968171
  ood         0.20         1 relational_task_map     12    1.000000    24.000000           24.0                   1.000000                 0.000000         0.957692            0.984375
  ood         0.20         1          static_map     12    1.000000   166.916667          169.5                   6.954861                 0.854341         0.066689            0.047454
  ood         0.20         2     oracle_previous     12    1.000000    12.000000           12.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.20         2     pooled_goal_map     12    1.000000    92.250000           92.5                   7.687500                 0.868054         0.064518            0.034722
  ood         0.20         2        raw_previous     12    1.000000    20.333333           20.0                   1.694444                 0.402188              NaN                 NaN
  ood         0.20         2 relational_pair_map     12    1.000000    12.000000           12.0                   1.000000                 0.000000         0.931374            0.968171
  ood         0.20         2 relational_task_map     12    1.000000    12.000000           12.0                   1.000000                 0.000000         0.957692            0.984375
  ood         0.20         2          static_map     12    1.000000    83.666667           85.0                   6.972222                 0.854655         0.066689            0.047454
  ood         0.20         4     oracle_previous     12    1.000000     6.000000            6.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.20         4     pooled_goal_map     12    1.000000    46.416667           46.5                   7.736111                 0.868962         0.064518            0.034722
  ood         0.20         4        raw_previous     12    1.000000    10.333333           10.0                   1.722222                 0.412247              NaN                 NaN
  ood         0.20         4 relational_pair_map     12    1.000000     6.000000            6.0                   1.000000                 0.000000         0.931374            0.968171
  ood         0.20         4 relational_task_map     12    1.000000     6.000000            6.0                   1.000000                 0.000000         0.957692            0.984375
  ood         0.20         4          static_map     12    1.000000    42.083333           42.5                   7.013889                 0.855651         0.066689            0.047454
  ood         0.20         8     oracle_previous     12    1.000000     3.000000            3.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.20         8     pooled_goal_map     12    1.000000    23.416667           23.5                   7.805556                 0.870318         0.064518            0.034722
  ood         0.20         8        raw_previous     12    1.000000     5.333333            5.0                   1.777778                 0.429167              NaN                 NaN
  ood         0.20         8 relational_pair_map     12    1.000000     3.000000            3.0                   1.000000                 0.000000         0.931374            0.968171
  ood         0.20         8 relational_task_map     12    1.000000     3.000000            3.0                   1.000000                 0.000000         0.957692            0.984375
  ood         0.20         8          static_map     12    1.000000    21.250000           21.5                   7.083333                 0.857076         0.066689            0.047454
  ood         0.20        16     oracle_previous     12    1.000000     2.000000            2.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.20        16     pooled_goal_map     12    1.000000    12.500000           12.5                   6.250000                 0.873387         0.064518            0.034722
  ood         0.20        16        raw_previous     12    1.000000     2.916667            3.0                   1.458333                 0.479167              NaN                 NaN
  ood         0.20        16 relational_pair_map     12    1.000000     2.000000            2.0                   1.000000                 0.000000         0.931374            0.968171
  ood         0.20        16 relational_task_map     12    1.000000     2.000000            2.0                   1.000000                 0.000000         0.957692            0.984375
  ood         0.20        16          static_map     12    1.000000    11.500000           11.5                   5.750000                 0.861908         0.066689            0.047454
  ood         0.35         1     oracle_previous     12    1.000000    24.000000           24.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.35         1     pooled_goal_map     12    0.916667   166.500000          168.5                   6.937500                 0.850890         0.060570            0.052083
  ood         0.35         1        raw_previous     12    1.000000    40.250000           39.5                   1.677083                 0.391642              NaN                 NaN
  ood         0.35         1 relational_pair_map     12    0.916667   156.833333          152.5                   6.534722                 0.843444         0.527461            0.498264
  ood         0.35         1 relational_task_map     12    1.000000   146.583333          142.5                   6.107639                 0.831575         0.566733            0.543403
  ood         0.35         1          static_map     12    0.916667   172.250000          173.5                   7.177083                 0.858235         0.059771            0.045139
  ood         0.35         2     oracle_previous     12    1.000000    12.000000           12.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.35         2     pooled_goal_map     12    1.000000    83.666667           84.5                   6.972222                 0.851133         0.060570            0.052083
  ood         0.35         2        raw_previous     12    1.000000    20.333333           20.0                   1.694444                 0.397629              NaN                 NaN
  ood         0.35         2 relational_pair_map     12    1.000000    78.666667           76.5                   6.555556                 0.843496         0.527461            0.498264
  ood         0.35         2 relational_task_map     12    1.000000    73.500000           71.5                   6.125000                 0.832067         0.566733            0.543403
  ood         0.35         2          static_map     12    1.000000    86.416667           87.0                   7.201389                 0.858247         0.059771            0.045139
  ood         0.35         4     oracle_previous     12    1.000000     6.000000            6.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.35         4     pooled_goal_map     12    1.000000    42.166667           42.5                   7.027778                 0.852248         0.060570            0.052083
  ood         0.35         4        raw_previous     12    1.000000    10.416667           10.0                   1.736111                 0.409946              NaN                 NaN
  ood         0.35         4 relational_pair_map     12    1.000000    39.666667           38.5                   6.611111                 0.844911         0.527461            0.498264
  ood         0.35         4 relational_task_map     12    1.000000    37.083333           36.0                   6.180556                 0.833791         0.566733            0.543403
  ood         0.35         4          static_map     12    1.000000    43.416667           44.0                   7.236111                 0.858834         0.059771            0.045139
  ood         0.35         8     oracle_previous     12    1.000000     3.000000            3.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.35         8     pooled_goal_map     12    1.000000    21.333333           21.5                   7.111111                 0.854368         0.060570            0.052083
  ood         0.35         8        raw_previous     12    1.000000     5.416667            5.0                   1.805556                 0.428571              NaN                 NaN
  ood         0.35         8 relational_pair_map     12    1.000000    20.083333           19.5                   6.694444                 0.846755         0.527461            0.498264
  ood         0.35         8 relational_task_map     12    1.000000    18.666667           18.5                   6.222222                 0.834808         0.566733            0.543403
  ood         0.35         8          static_map     12    1.000000    21.916667           22.0                   7.305556                 0.860409         0.059771            0.045139
  ood         0.35        16     oracle_previous     12    1.000000     2.000000            2.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.35        16     pooled_goal_map     12    1.000000    11.333333           11.5                   5.666667                 0.856825         0.060570            0.052083
  ood         0.35        16        raw_previous     12    1.000000     3.000000            3.0                   1.500000                 0.479167              NaN                 NaN
  ood         0.35        16 relational_pair_map     12    1.000000    10.916667           10.5                   5.458333                 0.852223         0.527461            0.498264
  ood         0.35        16 relational_task_map     12    1.000000    10.166667           10.0                   5.083333                 0.840467         0.566733            0.543403
  ood         0.35        16          static_map     12    1.000000    11.583333           12.0                   5.791667                 0.861753         0.059771            0.045139
0:27.34 907020KB
